ESTADO;CÓDIGO;CONCATENADO2;DESC. COMPONENTE;CLASSE;GRUPO;FORNECEDOR;CUSTO UND (ATUAL);CUSTO TOTAL (ATUAL);MÊS;ANO;CUSTO TOTAL (NA COMPRA);MÊS/ANO
MS;2701150003;MS2701150003;VASILHAME NOVO 330ML;VASILHAME;LONGNECK;VIDRO PORTO;0,88;252067,2;NOV;2025;252067,2;01/11/2025
MS;2701150004;MS2701150004;VASILHAME OW 600ML (BELLA ROMA);VASILHAME;NORMAL;VERALLIA;1,13;128142;NOV;2025;128142;01/11/2025
MS;2701050033;MS2701050033;AROMA ID. AO NATURAL DE UVA VERDE SAPORITI;AROMA;ENERGÉTICO;SAPORITI;108;5832;NOV;2025;5832;01/11/2025
PR;2801090001;PR2801090001;ACIDO MALICO - IND;ACID.E CONSERV.;NOCH;PARKER;9,75;975;DEZ;2025;975;01/12/2025
PR;2801050040;PR2801050040;AROMA DE LIMAO MATRIX IND;AROMA;NOCH LEMON;MATRIX;66,2;6620;DEZ;2025;6620;01/12/2025
PR;2801050006;PR2801050006;AROMA FRUTAS TROPICAIS IND;AROMA;ENERGÉTICO;MONARCH;149,57;29914;DEZ;2025;29914;01/12/2025
PR;2801050021;PR2801050021;AROMA IDENTICO AO NATURAL MELANCIA IND;AROMA;ENERGÉTICO;GERAL;37,17;11151;DEZ;2025;11151;01/12/2025
PR;2801050025;PR2801050025;AROMA IDENTICO AO NATURAL MORANGO IND;AROMA;ENERGÉTICO;DUAS RODAS;75,88;15176;DEZ;2025;15176;01/12/2025
PR;2801050015;PR2801050015;AROMA MAÇA VERDE COD IND;AROMA;ENERGÉTICO;DUAS RODAS;46,45;4645;DEZ;2025;4645;01/12/2025
PR;2801050023;PR2801050023;AROMA MELAO IND;AROMA;ENERGÉTICO;DUAS RODAS;58,97;11794;DEZ;2025;11794;01/12/2025
PR;2801050010;PR2801050010;AROMA NATURAL DE LIMAO VERDE IND;AROMA;NOCH DEMAIS;MATRIX;36;828;DEZ;2025;828;01/12/2025
PR;2801090005;PR2801090005;CITRATO DE SODIO - IND;ACID.E CONSERV.;ENERG/DELIRIO;PARKER;8,28;8280;DEZ;2025;8280;01/12/2025
PR;2801050034;PR2801050034;CONCENTRADO BEBIDAS ENERGETICA IND;AROMA;KIT ENERGÉTICO;ADM;168,4;2020800;DEZ;2025;2020800;01/12/2025
PR;2701050020;PR2701050020;EMULSÃO COLA E-0388 ADM (NOVO) (usar no 500 ml);EMULSAO;XAROPARIA;ADM;384,51;19225,5;DEZ;2025;19225,5;01/12/2025
PR;2801120002;PR2801120002;PREMIX ENERG EMULVIT 8942 IND;CONCENT./KITs;C.ENERGETICO;CALDIC;18,05;54150;DEZ;2025;54150;01/12/2025
PR;2801010090;PR2801010090;ROT SLEE NOCH LIMAO 270ML - IND;ROTULO;SLEEVE;ALL4LABELL;0,12;36000;DEZ;2025;36000;01/12/2025
PR;2801010091;PR2801010091;ROT SLEE NOCH MARACUJA 270ML - IND;ROTULO;SLEEVE;ALL4LABELL;0,12;24000;DEZ;2025;24000;01/12/2025
PR;2801010092;PR2801010092;ROT SLEE NOCH MELANCIA E MORAN 270ML-IND;ROTULO;SLEEVE;ALL4LABELL;0,12;30000;DEZ;2025;30000;01/12/2025
PR;2801010088;PR2801010088;ROTULO AGUA TONICA MALDIVES 250 ML - IND;ROTULO;SLEEVE;CCL;0,05071;10142;DEZ;2025;10142;01/12/2025
PR;2801010099;PR2801010099;ROTULO FURIOSO 250ML - IND;ROTULO;SLEEVE;CCL;0,050377;100754;DEZ;2025;100754;01/12/2025
PR;2801010100;PR2801010100;ROTULO FURIOSO 2L - IND;ROTULO;SLEEVE;CCL;0,2062;61860;DEZ;2025;61860;01/12/2025
PR;2801010097;PR2801010097;ROTULO FURIOSO MELANCIA E MORANGO 250ML IND;ROTULO;SLEEVE;CCL;0,050377;15113,1;DEZ;2025;15113,1;01/12/2025
PR;2801010098;PR2801010098;ROTULO FURIOSO MELANCIA E MORANGO 2L IND;ROTULO;SLEEVE;CCL;0,2062;41240;DEZ;2025;41240;01/12/2025
PR;2801010095;PR2801010095;ROTULO FURIOSO MELAO 250ML IND;ROTULO;SLEEVE;GERAL;0,050377;15113,1;DEZ;2025;15113,1;01/12/2025
PR;2801010072;PR2801010072;ROTULO GUARANA REDUZIDO 200 ML  IND;ROTULO;BOPP;TRIA;0,008;16000;DEZ;2025;16000;01/12/2025
PR;2801010078;PR2801010078;ROTULO REFRIKO TUBAÍNA 200 ML  IND;ROTULO;BOPP;TRIA;0,008;12000;DEZ;2025;12000;01/12/2025
PR;2801010075;PR2801010075;ROTULO REFRIKO LARANJA DQI1% 200 ML IND;ROTULO;BOPP;TRIA;0,008;12000;DEZ;2025;12000;01/12/2025
PR;2801030013;PR2801030013;TAMPA AZUL LISA - IND;TAMPA;PET;OXFORD;0,043333;6551,9496;DEZ;2025;6551,9496;01/12/2025
PR;2801050039;PR2801050039;AROMA ID. AO NATURAL DE UVA VERDE SAPORITI IND;AROMA;ENERGÉTICO;SAPORITI;108;16200;DEZ;2025;16200;01/12/2025
PR;2801010104;PR2801010104;ROTULO SLEEVE FURIOSO UVA VERDE E PESSEGO 2L IND;ROTULO;SLEEVE;CCL;0,21068;42136;DEZ;2025;42136;01/12/2025
PR;2701070006;PR2701070006;ACESSULFAME DE POTASSIO;EDULCORANTE;XAROPARIA;BUSCHLE;28,53;5135,4;DEZ;2025;5135,4;01/12/2025
PR;2701050010;PR2701050010;AROMA DE LARANJA IDENTICO AO NATURAL;AROMA;REFRIGERANTE;DUAS RODAS;75,22;1730,06;DEZ;2025;1730,06;01/12/2025
PR;2701130007;PR2701130007;AROMA EXTRATO GUARANA REFRIKO 28;AROMA;REFRIGERANTE;SAPORITI;32,8;35981,6;DEZ;2025;35981,6;01/12/2025
PR;2701050011;PR2701050011;AROMA LIMAO REFRIKO 41;AROMA;REFRIGERANTE;SAPORITI;48;12960;DEZ;2025;12960;01/12/2025
PR;2701050001;PR2701050001;AROMA NATURAL MOUTHFEEL FASV259 ADM;AROMA;REFRIGERANTE;ADM;165,4;33080;DEZ;2025;33080;01/12/2025
PR;2701050027;PR2701050027;AROMA UVA REFRIKO 84;AROMA;REFRIGERANTE;SAPORITI;28;11284;DEZ;2025;11284;01/12/2025
PR;2701070005;PR2701070005;ASPARTAME;EDULCORANTE;XAROPARIA;BUSCHLE;61,26;6126;DEZ;2025;6126;01/12/2025
PR;2701100002;PR2701100002;BENZOATO DE SODIO;ACID.E CONSERV.;REF/ENER/NOCH/TON;DAXIA;12,1;26620;DEZ;2025;26620;01/12/2025
PR;2701070004;PR2701070004;CICLAMATO DE SÓDIO ;EDULCORANTE;XAROPARIA;PARKER;14,18;3545;DEZ;2025;3545;01/12/2025
PR;2701050022;PR2701050022;CONCENTRADO DE GUARANA IAB 7205;AROMA;REFRIGERANTE;INTERAMERICA;27,17;32604;DEZ;2025;32604;01/12/2025
PR;2701050035;PR2701050035;AROMA ARTIFICIAL GUARANA IFB (PED. KOMPLETO);AROMA;REFRIGERANTE;OTC;22,75;22750;DEZ;2025;22750;01/12/2025
PR;2701050018;PR2701050018;EMULSAO LARANJA REFRIKO 98;EMULSAO;XAROPARIA;SAPORITI;32,8;24600;DEZ;2025;24600;01/12/2025
PR;2701050016;PR2701050016;EMULSAO NEUTRA PARA SUCO;EMULSAO;XAROPARIA;SAPORITI;56;3360;DEZ;2025;3360;01/12/2025
PR;2701130006;PR2701130006;EXTRATO DE GUARANA 200% DUAS RODAS;AROMA;ENERG./DELÍR.;DUAS RODAS;49,93;14979;DEZ;2025;14979;01/12/2025
PR;2701050023;PR2701050023;PREP ACIDO COLA ;CONCENT./KITs;KIT COLA;SAPORITI;25;3750;DEZ;2025;3750;01/12/2025
PR;2701010138;PR2701010138;ROTULO GUARANA 2L;ROTULO;BOPP;MALFLEX;0,0355;14200;DEZ;2025;14200;01/12/2025
PR;2701010161;PR2701010161;ROTULO TERNURA TUBAINA 2L;ROTULO;BOPP;MABFLEX;0,0355;10650;DEZ;2025;10650;01/12/2025
PR;2701010163;PR2701010163;ROTULO TUBA JUJUBA 2L;ROTULO;BOPP;MABFLEX;0,0355;10650;DEZ;2025;10650;01/12/2025
PR;2701010161;PR2701010161;ROTULO TERNURA TUBAINA 2L;ROTULO;BOPP;MABFLEX;0,0355;10650;DEZ;2025;10650;01/12/2025
PR;2701010144;PR2701010144;ROTULO REFRIKO LARANJA DQI1% 2L;ROTULO;BOPP;MABFLEX;0,0355;10650;DEZ;2025;10650;01/12/2025
PR;2701010155;PR2701010155;ROTULO REFRIKO UVA DQI1% 2L;ROTULO;BOPP;MABFLEX;0,0355;7100;DEZ;2025;7100;01/12/2025
PR;2701100001;PR2701100001;SORBATO DE POTASSIO 25KG;ACID.E CONSERV.;REF/ENER/ROM/DEL;PARKER;15,72;4716;DEZ;2025;4716;01/12/2025
PR;2701130009;PR2701130009;SUCO CONCENTRADO DE MACA;SUCO;XAROPARIA;INTERSUCOS;12;16800;DEZ;2025;16800;01/12/2025
PR;2701130001;PR2701130001;SUCO CONCENTRADO LARANJA;SUCO;XAROPARIA;INTERSUCOS;12;2400;DEZ;2025;2400;01/12/2025
PR;2701130002;PR2701130002;SUCO CONCENTRADO LIMÃO;SUCO;XAROPARIA;INTERSUCOS;16,5;1650;DEZ;2025;1650;01/12/2025
PR;2701130003;PR2701130003;SUCO CONCENTRADO UVA;SUCO;XAROPARIA;INTERSUCOS;13;5200;DEZ;2025;5200;01/12/2025
PR;2701070001;PR2701070001;SUCRALOSE;EDULCORANTE;XAROPARIA;WENDA;88;17600;DEZ;2025;17600;01/12/2025
PR;2701030037;PR2701030037;TAMPA AMARELA LISA;TAMPA;PET;OXFORD;0,04445;315879,48;DEZ;2025;315879,48;01/12/2025
PR;2701030043;PR2701030043;TAMPA LARANJA REFRIKO;TAMPA;PET;OXFORD;0,04445;73929,24;DEZ;2025;73929,24;01/12/2025
PR;2701030044;PR2701030044;TAMPA LILAS LISA;TAMPA;PET;OXFORD;0,04445;20162,52;DEZ;2025;20162,52;01/12/2025
PR;2701030048;PR2701030048;TAMPA ROSA MAGENTA REFRIKO;TAMPA;PET;OXFORD;0,04445;6720,84;DEZ;2025;6720,84;01/12/2025
PR;2701030049;PR2701030049;TAMPA VERDE REFRIKO;TAMPA;PET;OXFORD;0,04445;168056,56;DEZ;2025;168056,56;01/12/2025
PR;2701030050;PR2701030050;TAMPA VERMELHA LISA;TAMPA;PET;OXFORD;0,04445;26883,36;DEZ;2025;26883,36;01/12/2025
MS;2701070006;MS2701070006;ACESSULFAME DE POTASSIO;EDULCORANTE;XAROPARIA;BUSCHLE;28,53;1426,5;DEZ;2025;1426,5;01/12/2025
MS;2701130007;MS2701130007;AROMA EXTRATO GUARANA REFRIKO 28;AROMA;REFRIGERANTE;SAPORITI;32,8;11480;DEZ;2025;11480;01/12/2025
MS;2701050008;MS2701050008;AROMA FRUTAS TROPICAIS;AROMA;ENERGÉTICO;MONARCH;149,57;7478,5;DEZ;2025;7478,5;01/12/2025
MS;2701050017;MS2701050017;AROMA IDENTICO AO NATURAL MELANCIA;AROMA;ENERGÉTICO;DUAS RODAS;37,17;3717;DEZ;2025;3717;01/12/2025
MS;2701050021;MS2701050021;AROMA IDENTICO AO NATURAL MORANGO;AROMA;ENERGÉTICO;DUAS RODAS;75,88;3794;DEZ;2025;3794;01/12/2025
MS;2701050011;MS2701050011;AROMA LIMAO REFRIKO 41;AROMA;REFRIGERANTE;SAPORITI;48;2400;DEZ;2025;2400;01/12/2025
MS;2701050019;MS2701050019;AROMA MELAO ;AROMA;ENERGÉTICO;DUAS RODAS;58,97;8845,5;DEZ;2025;8845,5;01/12/2025
MS;2701050001;MS2701050001;AROMA NATURAL MOUTHFEEL FASV259 ADM;AROMA;REFRIGERANTE;ADM;165,4;16540;DEZ;2025;16540;01/12/2025
MS;2701050028;MS2701050028;AROMA NATURAL PARA VODKA ;AROMA;VODKA;DUAS RODAS;25,88;5176;DEZ;2025;5176;01/12/2025
MS;2701050027;MS2701050027;AROMA UVA REFRIKO 84;AROMA;REFRIGERANTE;SAPORITI;28;3360;DEZ;2025;3360;01/12/2025
MS;2701100002;MS2701100002;BENZOATO DE SODIO;ACID.E CONSERV.;REF/ENER/NOCH/TON;DAXIA;12,1;9075;DEZ;2025;9075;01/12/2025
MS;2701070004;MS2701070004;CICLAMATO DE SÓDIO ;EDULCORANTE;XAROPARIA;PARKER;14,18;1418;DEZ;2025;1418;01/12/2025
MS;2701090006;MS2701090006;CITRATO DE SODIO;ACID.E CONSERV.;ENERG/DELIRIO;PARKER;8,28;3312;DEZ;2025;3312;01/12/2025
MS;2701050025;MS2701050025;CONCENTRADO BEBIDAS ENERGETICA;AROMA;KIT ENERGÉTICO;ADM;168,4;1347200;DEZ;2025;1347200;01/12/2025
MS;2701050022;MS2701050022;CONCENTRADO DE GUARANA IAB 7205;AROMA;REFRIGERANTE;INTERAMERICA;25,87;16815,5;DEZ;2025;16815,5;01/12/2025
MS;2701050035;MS2701050035;AROMA ARTIFICIAL GUARANA IFB (PED. KOMPLETO);AROMA;REFRIGERANTE;KOMPLETO;22,75;6825;DEZ;2025;6825;01/12/2025
MS;2701010052;MS2701010052;CONTRA ROTULO BAMBOA 330ML (ARTE NOVA);ROTULO;ADESIVO;EASY LABEL;0,05611;28055;DEZ;2025;28055;01/12/2025
MS;2701050020;MS2701050020;EMULSÃO COLA E-0388 ADM (NOVO);EMULSAO;XAROPARIA;ADM;384,51;19225,5;DEZ;2025;19225,5;01/12/2025
MS;2701050018;MS2701050018;EMULSAO LARANJA REFRIKO 98;EMULSAO;XAROPARIA;SAPORITI;32,8;6560;DEZ;2025;6560;01/12/2025
MS;2701210004;MS2701210004;ENZIMA ULTRA FLOW;CERVEJARIA;OUTROS;PROZYN ;76,36;7636;DEZ;2025;7636;01/12/2025
MS;2701130006;MS2701130006;EXTRATO DE GUARANA 200% DUAS RODAS;AROMA;ENERG./DELÍR.;DUAS RODAS;49,93;4993;DEZ;2025;4993;01/12/2025
MS;2701040023;MS2701040023;FILME TERMO ENCOLHÍVEL DE 500X0,06 ;FILME;B.ROMA;PACKSEVEN ;11,4;11400;DEZ;2025;11400;01/12/2025
MS;2701200002;MS2701200002;LUPULO LSKE;CERVEJARIA;LUPULO;LNF LATINO;1017,47;29506,63;DEZ;2025;29506,63;01/12/2025
MS;2701120001;MS2701120001;PREMIX ENERG EMULVIT 8942;CONCENT./KITs;C.ENERGETICO;CALDIC;18,05;36100;DEZ;2025;36100;01/12/2025
MS;2701050023;MS2701050023;PREP ACIDO COLA ;CONCENT./KITs;KIT COLA;SAPORITI;25;3750;DEZ;2025;3750;01/12/2025
MS;2701010118;MS2701010118;ROTULO ADESIVO TUBAINA 355ML  ;ROTULO;ADESIVO;ALL4LABELL;0,05095;15285;DEZ;2025;15285;01/12/2025
MS;2701030036;MS2701030036;TAMPA METALICA TWISTOF;TAMPA;VIDRO NAC;RENDA;0,0495;24750;DEZ;2025;24750;01/12/2025
MS;2701010116;MS2701010116;ROTULO ADESIVO TUBAINA 300ML;ROTULO;ADESIVO;SAPORATI;0,03998;11994;DEZ;2025;11994;01/12/2025
MS;2701010052;MS2701010052;CONTRA ROTULO BAMBOA 330ML (ARTE NOVA);ROTULO;ADESIVO;EASY LABEL;0,05611;28055;DEZ;2025;28055;01/12/2025
MS;2701010119;MS2701010119;ROTULO BAMBOA TRADICIONAL VODKA;ROTULO;ADESIVO;GRAFIMAX;0,077;23100;DEZ;2025;23100;01/12/2025
MS;2701010191;MS2701010191;ROTULO FURIOSO 2L;ROTULO;SLEEVE;CCL;0,2062;41240;DEZ;2025;41240;01/12/2025
MS;2701010171;MS2701010171;ROTULO GUARANA 600ML;ROTULO;PAPEL;KEOPS;0,0258;5160;DEZ;2025;5160;01/12/2025
MS;2701010152;MS2701010152;ROTULO REFRIKO TUBAINA 500ML;ROTULO;BOPP;MABFLEX;0,0128;3840;DEZ;2025;3840;01/12/2025
MS;2701010163;MS2701010163;ROTULO TUBA JUJUBA 2L;ROTULO;BOPP;MABFLEX;0,0355;10650;DEZ;2025;10650;01/12/2025
MS;2701010144;MS2701010144;ROTULO REFRIKO LARANJA DQI1% 2L;ROTULO;BOPP;MABFLEX;0,0355;3550;DEZ;2025;3550;01/12/2025
MS;2701010155;MS2701010155;ROTULO REFRIKO UVA DQI1% 2L;ROTULO;BOPP;MABFLEX;0,0355;3550;DEZ;2025;3550;01/12/2025
MS;2701010173;MS2701010173;ROTULO REFRIKO LIMÃO DQI1% 600 ML;ROTULO;PAPEL;KEOPS;0,0258;5160;DEZ;2025;5160;01/12/2025
MS;2701010145;MS2701010145;ROTULO REFRIKO LARANJA DQI1% 500 ML;ROTULO;BOPP;MABFLEX;0,0128;3840;DEZ;2025;3840;01/12/2025
MS;2701070002;MS2701070002;SACARINA SÓDICA;EDULCORANTE;XAROPARIA;CALDIC;29,65;2965;DEZ;2025;2965;01/12/2025
MS;2701040019;MS2701040019;SHRINK BAMBOA 350ML -360X0,06 LAGER;FILME;BAMBOA;PACKSEVEN;14,5;14500;DEZ;2025;14500;01/12/2025
MS;2701040011;MS2701040011;SHRINK MOEMA 350ML - 390X60X3;FILME;MOEMA;PACKSEVEN;31,51;315100;DEZ;2025;315100;01/12/2025
MS;2701040010;MS2701040010;SHRINK MOEMA 473ML - 400X0,06;FILME;MOEMA;PACKSEVEN;14,5;14500;DEZ;2025;14500;01/12/2025
MS;2701210002;MS2701210002;SILICA HP 9000;CERVEJARIA;OUTROS;GRACE;36,01;72020;DEZ;2025;72020;01/12/2025
MS;2701100001;MS2701100001;SORBATO DE POTASSIO 25KG;ACID.E CONSERV.;REF/ENER/ROM/DEL;PARKER;15,72;1572;DEZ;2025;1572;01/12/2025
MS;2701130009;MS2701130009;SUCO CONCENTRADO DE MACA;SUCO;XAROPARIA;INTERSUCOS;12;4200;DEZ;2025;4200;01/12/2025
MS;2701130001;MS2701130001;SUCO CONCENTRADO LARANJA;SUCO;XAROPARIA;INTERSUCOS;12;600;DEZ;2025;600;01/12/2025
MS;2701130002;MS2701130002;SUCO CONCENTRADO LIMÃO;SUCO;XAROPARIA;INTERSUCOS;16,5;825;DEZ;2025;825;01/12/2025
MS;2701130003;MS2701130003;SUCO CONCENTRADO UVA;SUCO;XAROPARIA;INTERSUCOS;13;650;DEZ;2025;650;01/12/2025
MS;2701030039;MS2701030039;TAMPA 2850/5 AZUL H/S (GIN-VODKA) - JAMES;TAMPA;JAMES COOK;BRASTAMPA;0,439992;21999,6;DEZ;2025;21999,6;01/12/2025
MS;2701030037;MS2701030037;TAMPA AMARELA LISA;TAMPA;PET;OXFORD;0,049;14817,6;DEZ;2025;14817,6;01/12/2025
MS;2701030043;MS2701030043;TAMPA LARANJA REFRIKO;TAMPA;PET;OXFORD;0,049;7408,8;DEZ;2025;7408,8;01/12/2025
MS;2701030044;MS2701030044;TAMPA LILAS LISA;TAMPA;PET;OXFORD;0,049;7408,8;DEZ;2025;7408,8;01/12/2025
SP;2801010066;SP2801010066;ROTULO BOPP AGUA S/ GAS HIDRATAR 1,5L IND                                       ;ROTULO;BOPP;MABFLEX;0,0199498;5984,94;DEZ;2025;5984,94;01/12/2025
SP;2801030014;SP2801030014;TAMPA PLASTICA AZUL OMNI IND                                                         ;TAMPA;PET;OPS;0,043333;91727,2944;DEZ;2025;91727,2944;01/12/2025
SP;2801030017;SP2801030017;TAMPA PLASTICA PRETA OMNI 120 IND COM VEDANTE;TAMPA;PET;OPS;0,043333;157246,7904;NOV;2025;157246,7904;01/11/2025
MS;2701020075;MS2701020075;PREFORMA PET 46,7GR CRISTAL;PREFORMA;FURIOSO 2L;CRISTALPET;0,594;50238,144;NOV;2025;50238,144;01/11/2025
MS;2701190004;MS2701190004;XAROPE DE HIGH MALTOSE 25KG (BREWGILL);CERVEJARIA;OUTROS;TEREOS;2,78;418723,6;NOV;2025;418723,6;01/11/2025
MS;2701190001;MS2701190001;MALTE PILSEN BAG 1000 - BARLEY;CERVEJARIA;MALTE;AGRARIA;3,29;660895,2;NOV;2025;660895,2;01/11/2025
MS;2701140029;MS2701140029;TAMPA - LATA 350/269/473ML - B64;TAMPA;LATA;CROWN;0,24;2587852,8;FEV;2025;2587852,8;01/02/2025
MS;2701080001;MS2701080001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;RAIZEN;1,84;344448;NOV;2025;344448;01/11/2025
PR;2701080001;PR2701080001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;RAIZEN;1,84;441600;NOV;2025;441600;01/11/2025
MS;2701040008;MS2701040008;FILME TERMOENCOLHIVEL CER DEL P 269ML 350X0,06MM;FILME;PUERTO;GERAL;15;15000;JAN;2026;15000;01/01/2026
MS;2701040013;MS2701040013;FILME TERMOENCOLHIVEL CER DEL P 350ML 380X0,06MM;FILME;PUERTO;MACROPLASTIC ;15;15000;MAR;2026;15000;01/03/2026
SP;2801020041;SP2801020041;PREFORMA 18G CRISTAL 500 ML;PREFORMA;PET 500 PA;ENVASES;0,25664;227834,7264;NOV;2025;227834,7264;01/11/2025
PA;10010001;PA10010001;ACUCAR CRISTAL;AÇUCAR;XAROPARIA;CERTANO;2,27792;387246,4;DEZ;2025;387246,4;01/12/2025
PA;10020003;PA10020003;AROMA FRUTAS TROPICAIS;AROMA;ENERGÉTICO;MONARCH;137,5;2750;JAN;2026;2750;01/01/2026
PA;10020010;PA10020010;AROMA IDENTICO AO NATURAL MELANCIA;AROMA;ENERGÉTICO;DUAS RODAS;36,8;1288;JAN;2026;1288;01/01/2026
PA;10020004;PA10020004;AROMA IDENTICO AO NATURAL MORANGO;AROMA;ENERGÉTICO;DUAS RODAS;72,77;1455,4;JAN;2026;1455,4;01/01/2026
PA;10020014;PA10020014;AROMA ID. AO NATURAL DE UVA VERDE SAPORITI;AROMA;ENERGÉTICO;GERAL;72,77;1309,86;JAN;2026;1309,86;01/01/2026
PA;10020006;PA10020006;AROMA MAÇA VERDE COD;AROMA;ENERGÉTICO;DUAS RODAS;47,96;815,32;JAN;2026;815,32;01/01/2026
PA;10020007;PA10020007;AROMA MELAO ;AROMA;ENERGÉTICO;DUAS RODAS;57,68;1961,12;JAN;2026;1961,12;01/01/2026
PA;10090274;PA10090274;CONCENTRADO BEBIDAS ENERGETICA;AROMA;KIT ENERGÉTICO;WILD;164,7247563;98834,85376;JAN;2026;98834,85376;01/01/2026
PA;10090290;PA10090290;PREMIX ENERG EMULVIT 8942 ADM;CONCENT./KITs;C.ENERGETICO;QUANTIQ;26,8;8040;JAN;2026;8040;01/01/2026
PR;2701050001;PR2701050001;AROMA NATURAL MOUTHFEEL FASV259 ADM;AROMA;REFRIGERANTE;ADM;165,4;33080;JAN;2026;33080;01/01/2026
PR;2701010138;PR2701010138;ROTULO GUARANA 2L;ROTULO;BOPP;MABFLEX;0,0355;8875;JAN;2026;8875;01/01/2026
PR;2701010132;PR2701010132;ROTULO REFRIKO COLA 2L;ROTULO;BOPP;MABFLEX;0,0355;8875;JAN;2026;8875;01/01/2026
PR;2701010161;PR2701010161;ROTULO TERNURA TUBAINA 2L;ROTULO;BOPP;MABFLEX;0,0355;10650;JAN;2026;10650;01/01/2026
PR;2701010144;PR2701010144;ROTULO REFRIKO LARANJA DQI1% 2L;ROTULO;BOPP;MABFLEX;0,0355;8875;JAN;2026;8875;01/01/2026
PR;2701010147;PR2701010147;ROTULO REFRIKO LIMÃO DQI1% 2L;ROTULO;BOPP;MABFLEX;0,0355;8875;JAN;2026;8875;01/01/2026
PR;2801050034;PR2801050034;CONCENTRADO BEBIDAS ENERGETICA IND;AROMA;KIT ENERGÉTICO;ADM;168,4;92114,8;JAN;2026;92114,8;01/01/2026
PR;2801050034;PR2801050034;CONCENTRADO BEBIDAS ENERGETICA IND;AROMA;KIT ENERGÉTICO;ADM;168,4;1010400;JAN;2026;1010400;01/01/2026
PR;2801010097;PR2801010097;ROTULO FURIOSO MELANCIA E MORANGO 250ML IND;ROTULO;SLEEVE;CCL;0,050377;12594,25;JAN;2026;12594,25;01/01/2026
PR;2801010101;PR2801010101;ROTULO FURIOSO TROPICAL 250ML IND;ROTULO;SLEEVE;CCL;0,050377;15113,1;JAN;2026;15113,1;01/01/2026
PR;2801010072;PR2801010072;ROTULO GUARANA REDUZIDO 200 ML  IND;ROTULO;BOPP;TRIA;0,008;1600;JAN;2026;1600;01/01/2026
MS;2701090003;MS2701090003;ACIDO LACTICO - IBC;CERVEJARIA;OUTROS;DAXIA;10,41;6246;DEZ;2025;6246;01/12/2025
MS;2701150006;MS2701150006;VASILHAME AMBAR 300ML - LITRINHO;VASILHAME;NORMAL;VIDRO PORTO;0,74;75213,6;DEZ;2025;75213,6;01/12/2025
MS;2701050001;MS2701050001;AROMA NATURAL MOUTHFEEL FASV259 ADM;AROMA;REFRIGERANTE;ADM ;165,4;8270;JAN;2026;8270;01/01/2026
MS;2701050025;MS2701050025;CONCENTRADO BEBIDAS ENERGETICA;AROMA;KIT ENERGÉTICO;ADM;168,4;252600;JAN;2026;252600;01/01/2026
MS;2701160012;MS2701160012;CX 12X300ML - TUBAINA;CAIXA;TUBAINA;GERAL;1,69;33800;JAN;2026;33800;01/01/2026
SP;2801010061;SP2801010061;ROTULO BOPP AGUA C/ GAS HIDRATAR 1,5L IND                                       ;ROTULO;BOPP;MABFLEX;0,0199498;4867,7512;MAR;2026;4867,7512;01/03/2026
SP;2801010063;SP2801010063;ROTULO BOPP AGUA C/ GAS HIDRATAR 500ML IND                                      ;ROTULO;BOPP;TRIA;0,01056;15840;JAN;2026;15840;01/01/2026
SP;2801010068;SP2801010068;ROTULO BOPP AGUA S/ GAS HIDRATAR 500ML IND                                      ;ROTULO;BOPP;TRIA;0,01056;21120;JAN;2026;21120;01/01/2026
PR;2701040009;PR2701040009;FILME STRETCH POLIETILENO 500X0023;FILME;STRETCH;EPA;20;60000;JAN;2026;60000;01/01/2026
PR;2701040007;PR2701040007;FILME TERMO ENCOLHIVEL 860/0,06 MM;FILME;REFR/ENERG.;GERAL;23,575;70725;JAN;2026;70725;01/01/2026
PR;2701040004;PR2701040004;FILME TERMO ENCOLHIVEL 600 MM X 0,04 (PRÓPRIO);FILME;REFRI;GERAL;14,1;42300;JAN;2026;42300;01/01/2026
MS;2701040028;MS2701040028;FILME TERMO ENCOLHÍVEL DE 480X0,06;FILME;REFRI;PATENA;12,7;25400;DEZ;2025;25400;01/12/2025
MS;2701040009;MS2701040009;FILME STRETCH POLIETILENO 500X0023;FILME;STRETCH;GUANAPACK;22,85;34275;JAN;2026;34275;01/01/2026
MS;2701040003;MS2701040003;FILME TERMO ENCOLHÍVEL DE 560X006;FILME;DIVERSOS;EPA;23,5;70500;JAN;2026;70500;01/01/2026
MS;2701040028;MS2701040028;FILME TERMO ENCOLHÍVEL DE 480X0,06;FILME;REFRI;PATENA;12,7;38100;JAN;2026;38100;01/01/2026
SP;2801040014;SP2801040014;FILME STRETCH POLIETILENO 500 X 0023;FILME;STRETCH;BAMBOA;22,85;15995;DEZ;2025;15995;01/12/2025
SP;2801040014;SP2801040014;FILME STRETCH POLIETILENO 500 X 0023;FILME;STRETCH;GERAL;22,85;22850;JAN;2026;22850;01/01/2026
SP;2801040018;SP2801040018;FILME TERMOENCOLHIVEL LISO 390X0,05MM IND                                       ;FILME;ÁGUA 500;EPA;23,575;117875;JAN;2026;117875;01/01/2026
PR;2801020035;PR2801020035;PREFORMA PET 200 ML CRISTAL 12 g IND;PREFORMA;REFRIKO 200ML;CRISTALPET;0,197948;37055,8656;DEZ;2025;37055,8656;01/12/2025
